ISIN,Date,start_price,end_price,minimum_price,maximum_price,daily_traded_volume,end_price_mx,standard_deviation
DE000A11QW68,2022-12-31,4.025,4.23,4.025,4.22,90757,80.7084,0.14495689014324228
DE000A12DM80,2022-12-30,50.5,52.2,50.36,52.12,43238,995.976,1.2020815280171329
DE000A12DM80,2022-12-31,50.5,52.2,50.36,52.12,43238,995.976,1.2020815280171329
DE000A12UP29,2022-12-30,10.4,11.45,10.2,10.65,3012,218.46599999999998,0.7424621202458742
DE000A12UP29,2022-12-31,10.4,11.45,10.2,10.65,3012,218.46599999999998,0.7424621202458742
DE000A12UP37,2022-12-30,7.1,6.84,6.86,7.1,1804,130.50719999999998,0.1838477631085022
DE000A12UP37,2022-12-31,7.1,6.84,6.86,7.1,1804,130.50719999999998,0.1838477631085022
DE000A12Z314,2022-12-30,89.385,87.205,89.145,89.385,15,1663.8713999999998,1.5414927829866785
DE000A12Z314,2022-12-31,89.385,87.205,89.145,89.385,15,1663.8713999999998,1.5414927829866785
DE000A12Z322,2022-12-30,5.84,5.9735,5.84,5.84,2156,113.97437999999998,0.0943987552884039
DE000A12Z322,2022-12-31,5.84,5.9735,5.84,5.84,2156,113.97437999999998,0.0943987552884039
DE000A13SUL5,2022-12-30,28.2,28.0,28.0,28.2,1938,534.24,0.141421356237309
DE000A13SUL5,2022-12-31,28.2,28.0,28.0,28.2,1938,534.24,0.141421356237309
DE000A13SX22,2022-12-30,62.08,62.02,61.96,62.3,14556,1183.3416,0.04242640687118943
DE000A13SX22,2022-12-31,62.08,62.02,61.96,62.3,14556,1183.3416,0.04242640687118943
DE000A14KEB5,2022-12-30,6.71,7.88,6.69,7.345,36523,150.35039999999998,0.8273149339882605
DE000A14KEB5,2022-12-31,6.71,7.88,6.69,7.345,36523,150.35039999999998,0.8273149339882605
DE000A14KR27,2022-12-30,0.515,0.55,0.515,0.515,265,10.494,0.024748737341529183
DE000A14KR27,2022-12-31,0.515,0.55,0.515,0.515,265,10.494,0.024748737341529183
DE000A14KRD3,2022-12-30,13.8,13.45,13.8,13.8,112,256.626,0.24748737341529264
DE000A14KRD3,2022-12-31,13.8,13.45,13.8,13.8,112,256.626,0.24748737341529264
DE000A161077,2022-12-30,5.15,5.25,4.92,5.25,52392,100.16999999999999,0.0707106781186545
DE000A161077,2022-12-31,5.15,5.25,4.92,5.25,52392,100.16999999999999,0.0707106781186545
DE000A161234,2022-12-30,15.0,15.5,14.0,15.4,1614,295.73999999999995,0.3535533905932738
DE000A161234,2022-12-31,15.0,15.5,14.0,15.4,1614,295.73999999999995,0.3535533905932738
DE000A161408,2022-12-30,45.91,48.88,45.73,48.5,605139,932.6304,2.1001071401240505
DE000A161408,2022-12-31,45.91,48.88,45.73,48.5,605139,932.6304,2.1001071401240505
DE000A161N14,2022-12-30,2.9,2.98,2.9,2.9,250,56.858399999999996,0.05656854249492385
DE000A161N14,2022-12-31,2.9,2.98,2.9,2.9,250,56.858399999999996,0.05656854249492385
DE000A161N30,2022-12-30,25.3,26.01,24.74,25.48,13972,496.2708,0.5020458146424494
DE000A161N30,2022-12-31,25.3,26.01,24.74,25.48,13972,496.2708,0.5020458146424494
DE000A161NR7,2022-12-30,4.885,4.845,4.715,4.91,18121,92.44259999999998,0.028284271247461926
DE000A161NR7,2022-12-31,4.885,4.845,4.715,4.91,18121,92.44259999999998,0.028284271247461926
DE000A1681X5,2022-12-30,3.66,3.6,3.52,3.69,1064,68.688,0.04242640687119289
DE000A1681X5,2022-12-31,3.66,3.6,3.52,3.69,1064,68.688,0.04242640687119289
DE000A168205,2022-12-30,136.0,143.0,136.0,144.0,288,2728.4399999999996,4.949747468305833
DE000A168205,2022-12-31,136.0,143.0,136.0,144.0,288,2728.4399999999996,4.949747468305833
DE000A1A6V48,2022-12-30,4.51,4.5,4.26,4.61,1643,85.85999999999999,0.007071067811865324
DE000A1A6V48,2022-12-31,4.51,4.5,4.26,4.61,1643,85.85999999999999,0.007071067811865324
DE000A1A6WE6,2022-12-30,23.9,24.1,23.9,24.2,256,459.828,0.14142135623731153
DE000A1A6WE6,2022-12-31,23.9,24.1,23.9,24.2,256,459.828,0.14142135623731153
DE000A1DAHH0,2022-12-30,73.24,74.88,73.0,75.04,183668,1428.7103999999997,1.1596551211459383
DE000A1DAHH0,2022-12-31,73.24,74.88,73.0,75.04,183668,1428.7103999999997,1.1596551211459383
DE000A1DCTL3,2022-12-30,163.25,162.84,163.25,164.04,3619,3106.9871999999996,0.28991378028648207
DE000A1DCTL3,2022-12-31,163.25,162.84,163.25,164.04,3619,3106.9871999999996,0.28991378028648207
DE000A1DFSA1,2022-12-30,57.11,57.31,57.11,57.11,0,1093.4748,0.14142135623731153
DE000A1DFSA1,2022-12-31,57.11,57.31,57.11,57.11,0,1093.4748,0.14142135623731153
DE000A1DFSB9,2022-12-30,28.902,28.798,28.902,28.902,0,549.46584,0.07353910524340289
DE000A1DFSB9,2022-12-31,28.902,28.798,28.902,28.902,0,549.46584,0.07353910524340289
DE000A1DFSE3,2022-12-30,39.926,39.858,39.848,39.926,645,760.4906399999999,0.04808326112068873
DE000A1DFSE3,2022-12-31,39.926,39.858,39.848,39.926,645,760.4906399999999,0.04808326112068873
DE000A1DFSF0,2022-12-30,39.592,39.656,39.592,39.592,0,756.6364799999999,0.04525483399593908
DE000A1DFSF0,2022-12-31,39.592,39.656,39.592,39.592,0,756.6364799999999,0.04525483399593908
DE000A1DFSG8,2022-12-30,39.884,40.306,39.884,39.884,0,769.0384799999999,0.29839906166072094
DE000A1DFSG8,2022-12-31,39.884,40.306,39.884,39.884,0,769.0384799999999,0.29839906166072094
DE000A1DFSJ2,2022-12-30,40.61,40.732,40.61,40.61,0,777.1665599999999,0.08626702730475871
DE000A1DFSJ2,2022-12-31,40.61,40.732,40.61,40.61,0,777.1665599999999,0.08626702730475871
DE000A1E0HR8,2022-12-30,164.45,163.92,164.38,164.95,12256,3127.5935999999997,0.37476659402887097
DE000A1E0HR8,2022-12-31,164.45,163.92,164.38,164.95,12256,3127.5935999999997,0.37476659402887097
DE000A1E0HS6,2022-12-30,205.54,206.24,205.54,207.38,1409,3935.0591999999997,0.49497474683059534
DE000A1E0HS6,2022-12-31,205.54,206.24,205.54,207.38,1409,3935.0591999999997,0.49497474683059534
DE000A1EK0G3,2022-12-30,121.74,122.1,121.71,122.59,21616,2329.6679999999997,0.2545584412271567
DE000A1EK0G3,2022-12-31,121.74,122.1,121.71,122.59,21616,2329.6679999999997,0.2545584412271567
DE000A1EK0H1,2022-12-30,63.175,62.8,63.175,63.71,634,1198.224,0.2651650429449553
DE000A1EK0H1,2022-12-31,63.175,62.8,63.175,63.71,634,1198.224,0.2651650429449553
DE000A1EK0J7,2022-12-30,145.76,146.79,145.76,146.94,844,2800.7531999999997,0.7283199846221448
DE000A1EK0J7,2022-12-31,145.76,146.79,145.76,146.94,844,2800.7531999999997,0.7283199846221448
DE000A1EK0P4,2022-12-30,51.41,51.59,51.41,51.41,0,984.3371999999999,0.12727922061358338
DE000A1EK0P4,2022-12-31,51.41,51.59,51.41,51.41,0,984.3371999999999,0.12727922061358338
DE000A1EK0V2,2022-12-30,52.375,52.16,52.375,52.375,0,995.2127999999999,0.15202795795511012
DE000A1EK0V2,2022-12-31,52.375,52.16,52.375,52.375,0,995.2127999999999,0.15202795795511012
DE000A1EK0W0,2022-12-30,31.792,32.106,31.792,31.948,304,612.58248,0.22203152929257597
DE000A1EK0W0,2022-12-31,31.792,32.106,31.792,31.948,304,612.58248,0.22203152929257597
DE000A1EMG56,2022-12-30,0.534,0.576,0.534,0.534,3960,10.990079999999999,0.029698484809834943
DE000A1EMG56,2022-12-31,0.534,0.576,0.534,0.534,3960,10.990079999999999,0.029698484809834943
DE000A1EMHE0,2022-12-30,5.35,5.4,5.35,5.4,600,103.032,0.03535533905932788
DE000A1EMHE0,2022-12-31,5.35,5.4,5.35,5.4,600,103.032,0.03535533905932788
DE000A1EWVY8,2022-12-30,46.5,48.0,45.05,46.8,794,915.8399999999999,1.0606601717798212
DE000A1EWVY8,2022-12-31,46.5,48.0,45.05,46.8,794,915.8399999999999,1.0606601717798212
DE000A1EWWW0,2022-12-30,209.25,212.05,206.5,210.75,489849,4045.9139999999998,1.9798989873223412
DE000A1EWWW0,2022-12-31,209.25,212.05,206.5,210.75,489849,4045.9139999999998,1.9798989873223412
DE000A1EWXA4,2022-12-30,1.93,1.97,1.9,1.94,13320,37.587599999999995,0.028284271247461926
DE000A1EWXA4,2022-12-31,1.93,1.97,1.9,1.94,13320,37.587599999999995,0.028284271247461926
DE000A1H8BV3,2022-12-30,30.2,31.02,30.14,30.64,9263,591.8616,0.5798275605729691
DE000A1H8BV3,2022-12-31,30.2,31.02,30.14,30.64,9263,591.8616,0.5798275605729691
DE000A1J5RX9,2022-12-30,2.42,2.445,2.397,2.445,1979670,46.65059999999999,0.017677669529663625
DE000A1J5RX9,2022-12-31,2.42,2.445,2.397,2.445,1979670,46.65059999999999,0.017677669529663625
DE000A1K0201,2022-12-30,22.1,22.5,21.7,22.1,5701,429.29999999999995,0.282842712474618
DE000A1K0201,2022-12-31,22.1,22.5,21.7,22.1,5701,429.29999999999995,0.282842712474618
DE000A1K0235,2022-12-30,16.42,17.32,16.4,16.94,25051,330.4656,0.6363961030678917
DE000A1K0235,2022-12-31,16.42,17.32,16.4,16.94,25051,330.4656,0.6363961030678917
DE000A1K0375,2022-12-30,7.8,7.75,7.8,7.8,507,147.86999999999998,0.03535533905932725
DE000A1K0375,2022-12-31,7.8,7.75,7.8,7.8,507,147.86999999999998,0.03535533905932725
DE000A1K03W5,2022-12-30,1.955,1.9,1.955,1.955,9,36.251999999999995,0.038890872965260226
DE000A1K03W5,2022-12-31,1.955,1.9,1.955,1.955,9,36.251999999999995,0.038890872965260226
DE000A1ML7J1,2022-12-30,45.96,47.5,45.91,46.76,920514,906.3,1.0889444430272825
DE000A1ML7J1,2022-12-31,45.96,47.5,45.91,46.76,920514,906.3,1.0889444430272825
DE000A1MMCC8,2022-12-30,30.0,32.25,30.0,31.95,5631,615.3299999999999,1.590990257669732
DE000A1MMCC8,2022-12-31,30.0,32.25,30.0,31.95,5631,615.3299999999999,1.590990257669732
DE000A1MME74,2022-12-30,52.5,51.0,51.5,53.0,363,973.0799999999999,1.0606601717798212
DE000A1MME74,2022-12-31,52.5,51.0,51.5,53.0,363,973.0799999999999,1.0606601717798212
DE000A1MMEV4,2022-12-30,1.31,1.29,1.3,1.31,600,24.6132,0.014142135623730963
DE000A1MMEV4,2022-12-31,1.31,1.29,1.3,1.31,600,24.6132,0.014142135623730963
DE000A1N3G19,2022-12-30,4.9266,4.9034,4.91,4.9796,4670,93.556872,0.016404877323527352
DE000A1N3G19,2022-12-31,4.9266,4.9034,4.91,4.9796,4670,93.556872,0.016404877323527352
DE000A1N49P6,2022-12-30,39.234,38.952,39.202,39.794,6299,743.2041599999999,0.19940411229460892
DE000A1N49P6,2022-12-31,39.234,38.952,39.202,39.794,6299,743.2041599999999,0.19940411229460892
DE000A1N49Q4,2022-12-30,49.966,49.666,49.966,50.385,65,947.6272799999998,0.21213203435596725
DE000A1N49Q4,2022-12-31,49.966,49.666,49.966,50.385,65,947.6272799999998,0.21213203435596725
DE000A1NZLJ4,2022-12-30,7.234,7.29,7.234,7.268,1786,139.0932,0.039597979746446695
DE000A1NZLJ4,2022-12-31,7.234,7.29,7.234,7.268,1786,139.0932,0.039597979746446695
DE000A1NZLK2,2022-12-30,6.461,6.444,6.461,6.461,0,122.95151999999999,0.012020815280171555
DE000A1NZLK2,2022-12-31,6.461,6.444,6.461,6.461,0,122.95151999999999,0.012020815280171555
DE000A1NZLL0,2022-12-30,8.1235,8.09,8.1105,8.1235,625,154.35719999999998,0.0236880771697494
DE000A1NZLL0,2022-12-31,8.1235,8.09,8.1105,8.1235,625,154.35719999999998,0.0236880771697494
DE000A1NZLM8,2022-12-30,2.7158,2.7048,2.7158,2.741,15802,51.607583999999996,0.007778174593052108
DE000A1NZLM8,2022-12-31,2.7158,2.7048,2.7158,2.741,15802,51.607583999999996,0.007778174593052108
DE000A1NZLN6,2022-12-30,7.6975,7.715,7.6975,7.6975,0,147.20219999999998,0.012374368670764632
DE000A1NZLN6,2022-12-31,7.6975,7.715,7.6975,7.6975,0,147.20219999999998,0.012374368670764632
DE000A1NZLP1,2022-12-30,1.419,1.359,1.4,1.42,25788,25.929719999999996,0.04242640687119289
DE000A1NZLP1,2022-12-31,1.419,1.359,1.4,1.42,25788,25.929719999999996,0.04242640687119289
DE000A1NZLQ9,2022-12-30,6.8065,6.819,6.8065,6.8065,0,130.10652,0.00883883476483197
DE000A1NZLQ9,2022-12-31,6.8065,6.819,6.8065,6.8065,0,130.10652,0.00883883476483197
DE000A1NZLR7,2022-12-30,4.6248,4.66,4.6248,4.6876,525,88.91279999999999,0.02489015869776687
DE000A1NZLR7,2022-12-31,4.6248,4.66,4.6248,4.6876,525,88.91279999999999,0.02489015869776687
DE000A1NZLS5,2022-12-30,4.7982,4.8788,4.7982,4.89,71240,93.087504,0.05699280656363605
DE000A1NZLS5,2022-12-31,4.7982,4.8788,4.7982,4.89,71240,93.087504,0.05699280656363605
DE000A1PHFF7,2022-12-30,54.08,54.8,53.32,54.82,278571,1045.5839999999998,0.5091168824543134
DE000A1PHFF7,2022-12-31,54.08,54.8,53.32,54.82,278571,1045.5839999999998,0.5091168824543134
DE000A1RFMY4,2022-12-30,2.06,1.97,1.95,2.06,38026,37.587599999999995,0.06363961030678934
DE000A1RFMY4,2022-12-31,2.06,1.97,1.95,2.06,38026,37.587599999999995,0.06363961030678934
DE000A1RFMZ1,2022-12-30,6.45,6.5,6.45,6.45,944,124.01999999999998,0.03535533905932725
DE000A1RFMZ1,2022-12-31,6.45,6.5,6.45,6.45,944,124.01999999999998,0.03535533905932725
DE000A1RX1P2,2022-12-30,12.123,11.984,12.123,12.198,500,228.65471999999997,0.09828784258492965
DE000A1RX1P2,2022-12-31,12.123,11.984,12.123,12.198,500,228.65471999999997,0.09828784258492965
DE000A1RX996,2022-12-30,11.257,11.296,11.257,11.344,40764,215.52767999999998,0.027577164466275145
DE000A1RX996,2022-12-31,11.257,11.296,11.257,11.344,40764,215.52767999999998,0.027577164466275145
DE000A1TNNN5,2022-12-30,15.5,14.7,14.5,15.5,2685,280.47599999999994,0.5656854249492386
DE000A1TNNN5,2022-12-31,15.5,14.7,14.5,15.5,2685,280.47599999999994,0.5656854249492386
DE000A1TNUT7,2022-12-30,33.4,34.85,33.4,34.1,8445,664.938,1.0253048327204959
DE000A1TNUT7,2022-12-31,33.4,34.85,33.4,34.1,8445,664.938,1.0253048327204959
DE000A1TNV91,2022-12-30,34.2,36.9,33.65,35.5,14308,704.0519999999999,1.9091883092036752
DE000A1TNV91,2022-12-31,34.2,36.9,33.65,35.5,14308,704.0519999999999,1.9091883092036752
DE000A1TNWJ4,2022-12-30,3.5,3.34,3.4,3.58,16082,63.72719999999999,0.1131370849898477
DE000A1TNWJ4,2022-12-31,3.5,3.34,3.4,3.58,16082,63.72719999999999,0.1131370849898477
DE000A1X3W00,2022-12-30,3.28,3.455,3.21,3.465,29363,65.92139999999999,0.123743686707646
DE000A1X3W00,2022-12-31,3.28,3.455,3.21,3.465,29363,65.92139999999999,0.123743686707646
DE000A1X3WX6,2022-12-30,2.08,2.06,2.08,2.08,50,39.3048,0.014142135623730963
DE000A1X3WX6,2022-12-31,2.08,2.06,2.08,2.08,50,39.3048,0.014142135623730963
DE000A1X3X33,2022-12-30,5.2,5.2,5.2,5.2,41,99.216,0.0
DE000A1X3X33,2022-12-31,5.2,5.2,5.2,5.2,41,99.216,0.0
DE000A1X3XX4,2022-12-30,14.55,14.98,14.55,14.75,20465,285.8184,0.30405591591021525
DE000A1X3XX4,2022-12-31,14.55,14.98,14.55,14.75,20465,285.8184,0.30405591591021525
DE000A1Y7Y36,2022-12-30,3.6706,3.6224,3.6706,3.6942,10750,69.11539199999999,0.034082546853191606
DE000A1Y7Y36,2022-12-31,3.6706,3.6224,3.6706,3.6942,10750,69.11539199999999,0.034082546853191606
DE000A1YC913,2022-12-30,15.2,15.7,15.2,15.6,1458,299.556,0.3535533905932738
DE000A1YC913,2022-12-31,15.2,15.7,15.2,15.6,1458,299.556,0.3535533905932738
DE000A1YC996,2022-12-30,22.3,21.7,21.6,22.3,6320,414.03599999999994,0.4242640687119295
DE000A1YC996,2022-12-31,22.3,21.7,21.6,22.3,6320,414.03599999999994,0.4242640687119295
DE000A1YDAZ7,2022-12-30,6.2,6.45,6.1,6.35,606,123.06599999999999,0.1767766952966369
DE000A1YDAZ7,2022-12-31,6.2,6.45,6.1,6.35,606,123.06599999999999,0.1767766952966369
DE000A254W52,2022-12-30,2.7,2.62,2.6,2.7,6555,49.989599999999996,0.05656854249492385
DE000A254W52,2022-12-31,2.7,2.62,2.6,2.7,6555,49.989599999999996,0.05656854249492385
DE000A255F11,2022-12-30,26.06,28.46,26.06,27.7,4936,543.0168,1.6970562748477156
DE000A255F11,2022-12-31,26.06,28.46,26.06,27.7,4936,543.0168,1.6970562748477156
DE000A255G02,2022-12-30,18.02,18.64,17.18,19.0,3114,355.65119999999996,0.4384062043356602
DE000A255G02,2022-12-31,18.02,18.64,17.18,19.0,3114,355.65119999999996,0.4384062043356602
DE000A27Z304,2022-12-30,37.14,35.324,32.862,37.27,80144,673.98192,1.2841059146347722
DE000A27Z304,2022-12-31,37.14,35.324,32.862,37.27,80144,673.98192,1.2841059146347722
DE000A288904,2022-12-30,48.38,50.45,47.5,50.1,62884,962.586,1.4637110370561537
DE000A288904,2022-12-31,48.38,50.45,47.5,50.1,62884,962.586,1.4637110370561537
DE000A289VV1,2022-12-30,24.2,25.1,23.8,24.2,1487,478.90799999999996,0.6363961030678943
DE000A289VV1,2022-12-31,24.2,25.1,23.8,24.2,1487,478.90799999999996,0.6363961030678943
DE000A28M8D0,2022-12-30,18.949,20.152,18.783,19.025,24912,384.50016,0.8506494577674163
DE000A28M8D0,2022-12-31,18.949,20.152,18.783,19.025,24912,384.50016,0.8506494577674163
DE000A2BDEA8,2022-12-30,28.476,29.264,28.476,29.362,10821,558.3571199999999,0.5572001435749996
DE000A2BDEA8,2022-12-31,28.476,29.264,28.476,29.362,10821,558.3571199999999,0.5572001435749996
DE000A2BDEB6,2022-12-30,14.566,14.434,14.533,14.977,54915,275.40072,0.0933380951166253
DE000A2BDEB6,2022-12-31,14.566,14.434,14.533,14.977,54915,275.40072,0.0933380951166253
DE000A2BDEC4,2022-12-30,157.86,154.88,157.86,159.23,14,2955.1103999999996,2.1071782079359243
DE000A2BDEC4,2022-12-31,157.86,154.88,157.86,159.23,14,2955.1103999999996,2.1071782079359243
DE000A2BDED2,2022-12-30,3.4226,3.1388,3.3,3.4608,26287,59.88830399999999,0.20067690450074238
DE000A2BDED2,2022-12-31,3.4226,3.1388,3.3,3.4608,26287,59.88830399999999,0.20067690450074238
DE000A2DA414,2022-12-30,1.658,1.81,1.658,1.824,2932,34.5348,0.10748023074035531
DE000A2DA414,2022-12-31,1.658,1.81,1.658,1.824,2932,34.5348,0.10748023074035531
DE000A2DA588,2022-12-30,3.95,4.38,3.87,4.2,9250,83.57039999999999,0.30405591591021525
DE000A2DA588,2022-12-31,3.95,4.38,3.87,4.2,9250,83.57039999999999,0.30405591591021525
DE000A2DAM03,2022-12-30,15.78,15.98,15.6,16.12,17696,304.8984,0.14142135623731025
DE000A2DAM03,2022-12-31,15.78,15.98,15.6,16.12,17696,304.8984,0.14142135623731025
DE000A2E4K43,2022-12-30,42.07,47.81,42.07,46.43,808455,912.2148,4.058792924010784
DE000A2E4K43,2022-12-31,42.07,47.81,42.07,46.43,808455,912.2148,4.058792924010784
DE000A2E4MK4,2022-12-30,19.35,19.8,19.35,19.4,470,377.784,0.31819805153394587
DE000A2E4MK4,2022-12-31,19.35,19.8,19.35,19.4,470,377.784,0.31819805153394587
DE000A2E4SV8,2022-12-30,2.46,2.455,2.365,2.46,2192,46.8414,0.003535533905932662
DE000A2E4SV8,2022-12-31,2.46,2.455,2.365,2.46,2192,46.8414,0.003535533905932662
DE000A2E4T77,2022-12-30,5.94,5.96,5.84,5.96,4954,113.71679999999999,0.014142135623730649
DE000A2E4T77,2022-12-31,5.94,5.96,5.84,5.96,4954,113.71679999999999,0.014142135623730649
DE000A2G8332,2022-12-30,1.0,1.13,1.0,1.0,1000,21.560399999999998,0.0919238815542511
DE000A2G8332,2022-12-31,1.0,1.13,1.0,1.0,1000,21.560399999999998,0.0919238815542511
DE000A2G8X31,2022-12-30,13.5,13.25,13.25,13.55,10785,252.80999999999997,0.1767766952966369
DE000A2G8X31,2022-12-31,13.5,13.25,13.25,13.55,10785,252.80999999999997,0.1767766952966369
DE000A2G8XP9,2022-12-30,20.0,20.2,20.0,20.0,100,385.41599999999994,0.141421356237309
DE000A2G8XP9,2022-12-31,20.0,20.2,20.0,20.0,100,385.41599999999994,0.141421356237309
DE000A2G9MZ9,2022-12-30,31.0,30.7,29.9,31.0,1112,585.756,0.21213203435596475
DE000A2G9MZ9,2022-12-31,31.0,30.7,29.9,31.0,1112,585.756,0.21213203435596475
DE000A2GS401,2022-12-30,32.78,33.88,32.78,33.8,23688,646.4304,0.7778174593052033
DE000A2GS401,2022-12-31,32.78,33.88,32.78,33.8,23688,646.4304,0.7778174593052033
DE000A2GS5D8,2022-12-30,63.5,65.2,63.05,65.7,12563,1244.0159999999998,1.2020815280171329
DE000A2GS5D8,2022-12-31,63.5,65.2,63.05,65.7,12563,1244.0159999999998,1.2020815280171329
DE000A2GS609,2022-12-30,17.65,17.15,16.5,17.65,4018,327.2219999999999,0.3535533905932738
DE000A2GS609,2022-12-31,17.65,17.15,16.5,17.65,4018,327.2219999999999,0.3535533905932738
DE000A2GS633,2022-12-30,37.65,38.45,37.65,38.65,4560,733.626,0.565685424949241
DE000A2GS633,2022-12-31,37.65,38.45,37.65,38.65,4560,733.626,0.565685424949241
DE000A2GSU42,2022-12-30,20.2,20.6,20.0,20.7,1039,393.048,0.2828427124746205
DE000A2GSU42,2022-12-31,20.2,20.6,20.0,20.7,1039,393.048,0.2828427124746205
DE000A2GSVV5,2022-12-30,2.42,2.38,2.42,2.42,1880,45.410399999999996,0.028284271247461926
DE000A2GSVV5,2022-12-31,2.42,2.38,2.42,2.42,1880,45.410399999999996,0.028284271247461926
DE000A2LQ850,2022-12-30,2.84,2.75,2.84,2.84,975,52.47,0.06363961030678918
DE000A2LQ850,2022-12-31,2.84,2.75,2.84,2.84,975,52.47,0.06363961030678918
DE000A2LQ884,2022-12-30,12.15,12.915,12.11,12.445,152504,246.41819999999996,0.540936687607708
DE000A2LQ884,2022-12-31,12.15,12.915,12.11,12.445,152504,246.41819999999996,0.540936687607708
DE000A2N4H07,2022-12-30,17.2,18.05,16.81,17.68,19050,344.394,0.6010407640085664
DE000A2N4H07,2022-12-31,17.2,18.05,16.81,17.68,19050,344.394,0.6010407640085664
DE000A2NB601,2022-12-30,31.42,32.42,30.24,32.42,202589,618.5735999999999,0.7071067811865476
DE000A2NB601,2022-12-31,31.42,32.42,30.24,32.42,202589,618.5735999999999,0.7071067811865476
DE000A2NB650,2022-12-30,21.1,21.5,20.65,21.2,24005,410.21999999999997,0.282842712474618
DE000A2NB650,2022-12-31,21.1,21.5,20.65,21.2,24005,410.21999999999997,0.282842712474618
DE000A2NB7S2,2022-12-30,14.5,14.6,14.5,14.5,110,278.568,0.0707106781186545
DE000A2NB7S2,2022-12-31,14.5,14.6,14.5,14.5,110,278.568,0.0707106781186545
DE000A2NBVD5,2022-12-30,11.4,11.6,11.4,12.24,1541,221.32799999999997,0.141421356237309
DE000A2NBVD5,2022-12-31,11.4,11.6,11.4,12.24,1541,221.32799999999997,0.141421356237309
DE000A2NBX80,2022-12-30,16.26,17.16,16.26,16.92,23728,327.41279999999995,0.6363961030678917
DE000A2NBX80,2022-12-31,16.26,17.16,16.26,16.92,23728,327.41279999999995,0.6363961030678917
DE000A2P4HL9,2022-12-30,11.6,11.9,11.6,11.6,400,227.052,0.21213203435596475
DE000A2P4HL9,2022-12-31,11.6,11.9,11.6,11.6,400,227.052,0.21213203435596475
DE000A2PXQD4,2022-12-30,5.3,5.3,5.3,5.4,1335,101.12399999999998,0.0
DE000A2PXQD4,2022-12-31,5.3,5.3,5.3,5.4,1335,101.12399999999998,0.0
DE000A2QDNX9,2022-12-30,35.2,34.4,33.1,35.2,11302,656.3519999999999,0.565685424949241
DE000A2QDNX9,2022-12-31,35.2,34.4,33.1,35.2,11302,656.3519999999999,0.565685424949241
DE000A2QEFA1,2022-12-30,14.9,15.4,14.9,15.85,4705,293.832,0.3535533905932738
DE000A2QEFA1,2022-12-31,14.9,15.4,14.9,15.85,4705,293.832,0.3535533905932738
DE000A2QP323,2022-12-30,4.4295,4.55,4.4295,4.4295,0,86.814,0.08520636713297886
DE000A2QP323,2022-12-31,4.4295,4.55,4.4295,4.4295,0,86.814,0.08520636713297886
DE000A2QP331,2022-12-30,4.6165,4.6735,4.586,4.6165,2960,89.17038,0.04030508652763286
DE000A2QP331,2022-12-31,4.6165,4.6735,4.586,4.6165,2960,89.17038,0.04030508652763286
DE000A2QP349,2022-12-30,4.737,4.7775,4.7325,4.751,12360,91.15469999999999,0.028637824638055004
DE000A2QP349,2022-12-31,4.737,4.7775,4.7325,4.751,12360,91.15469999999999,0.028637824638055004
DE000A2QRHL6,2022-12-30,26.2,25.8,25.8,26.2,624,492.26399999999995,0.282842712474618
DE000A2QRHL6,2022-12-31,26.2,25.8,25.8,26.2,624,492.26399999999995,0.282842712474618
DE000A2T0VS9,2022-12-30,31.196,31.296,31.196,31.45,7779,597.1276799999999,0.07071067811865325
DE000A2T0VS9,2022-12-31,31.196,31.296,31.196,31.45,7779,597.1276799999999,0.07071067811865325
DE000A2T0VT7,2022-12-30,23.428,23.152,23.428,23.428,0,441.74016,0.19516147160748695
DE000A2T0VT7,2022-12-31,23.428,23.152,23.428,23.428,0,441.74016,0.19516147160748695
DE000A2T0VU5,2022-12-30,26.24,26.148,26.24,26.338,10544,498.90383999999995,0.06505382386916149
DE000A2T0VU5,2022-12-31,26.24,26.148,26.24,26.338,10544,498.90383999999995,0.06505382386916149
